RegionName,StateName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"Jackson, WY",WY,,,,,,,,,,,569060.3029,498735.1266,486613.3002,507551.4694,551655.5584,600576.1532,690619.5869,720592.8223,778546.5251,833056.6282,858890.4468,971022.1357,1326211.7,1452531.093,1568812.427
"Big Spring, TX",TX,,,,,,,,,,,,,90536.30337,99219.62065,116359.7752,133918.41,145030.4267,127719.0945,125232.6648,144154.9612,156346.5768,166084.9806,163139.5198,150868.3143,149276.7633
"Effingham, IL",IL,,,,,,,,,,,127233.8386,124289.6022,122786.2988,125839.7385,128976.2429,130672.0892,137706.0971,138886.6509,146783.7206,151960.2839,159109.1993,169817.5634,190144.482,200708.7401,202466.2681
"Dodge City, KS",KS,,,,,,,,,,,,,,,,,,103983.0552,109896.1139,115015.6744,119220.6405,132325.5251,148504.231,166083.9349,187138.8756
"Watertown, SD",SD,,,,,,,,,,,,,,,,,200937.688,211794.8359,216421.3672,221776.7765,232101.9236,250211.3061,290500.3369,316422.3895,318170.2993
"Angola, IN",IN,,,,,,,,,,145538.0308,140225.9873,138552.314,135710.7013,142497.5797,144906.6101,150681.8809,157669.509,164506.3213,175151.1841,183851.8,193680.2858,217156.9865,258295.0161,268321.2253,281640.031
"Dixon, IL",IL,,,,,,,,135594.3309,135355.2587,126422.0075,119286.6307,115983.57,106872.7335,108288.5381,79747.05742,67003.32554,73218.74298,90316.88134,113867.6844,116139.3741,118649.6051,130613.3491,140548.405,143005.0241,152305.5101
"Laurinburg, NC",NC,57625.26454,61396.07263,63236.34666,65013.43034,66318.05791,68756.29595,73624.1889,78479.00321,80559.82628,80165.67923,76431.06331,74438.14006,72639.45869,71151.2643,71273.12378,70351.41297,73205.82637,74433.46305,75749.67104,75560.12433,77843.08245,90801.72252,103522.503,125670.8441,132132.8166
"Taos, NM",NM,,,,,,,,,,,,,276899.724,280223.581,303006.2753,291765.3293,326313.2256,337829.0739,342225.035,360878.2247,374469.2599,425292.6285,481397.4709,498683.8665,471072.08
"Brookings, SD",SD,,,,,,,,,,,,,158990.4707,163569.1167,166348.5274,170094.9894,180639.4555,186599.7287,194816.5316,200445.2062,208401.1312,227901.8127,252948.2867,271982.7806,279351.9024
"Americus, GA",GA,84951.30423,88950.3909,93782.29212,97600.55922,100934.868,,96958.27614,101108.2338,102336.6297,98476.5906,91399.52852,83167.74426,78421.92916,80696.47595,77971.2849,77177.10315,79436.40791,74425.01861,74790.65579,80067.495,81673.28835,95443.97965,109558.9885,116402.71,123986.2374
"Columbus, NE",NE,75555.89176,78907.95238,81790.70921,83812.32517,86708.05338,90651.32678,92802.18417,94305.07344,95210.79815,101218.754,105460.8925,115781.4455,119235.5724,124974.6055,133777.69,137973.1021,145209.7523,151457.2423,168098.5164,175399.4506,186877.4128,204868.2122,230326.9217,242673.1439,254120.8628
"Taylorville, IL",IL,,,,,,,,,,79968.6742,76121.78908,77356.79579,76003.45683,76046.06073,76562.5209,76485.87044,78860.59551,77570.78038,81430.54774,81259.74503,85105.95671,89959.53456,91842.08824,95473.20923,101386.7927
"Arcadia, FL",FL,61223.89719,65251.64826,71029.47033,77950.70138,86698.88694,105641.0418,133920.1736,143309.2249,129431.5103,104897.0388,91304.95385,84375.66567,79528.67775,78964.81717,84647.78314,92120.79904,104733.4948,120756.1428,134295.7177,146785.5365,157473.3844,176911.5861,219062.8707,257649.2602,257282.8822
"Lewisburg, TN",TN,86809.49192,89876.38629,92778.10976,95070.10436,98117.60702,102588.2241,102148.9137,106590.2467,112743.0816,110943.6694,105790.2846,104160.1929,102151.7453,101911.0281,107110.9207,115597.634,131563.3332,146773.7618,168534.2941,187506.8393,206901.2974,230595.3774,285676.1095,301145.3058,305678.4838
"Seneca Falls, NY",NY,72964.59356,78004.47801,83458.03917,90417.37449,98258.40842,110750.5633,120527.2442,121288.9533,118488.7132,110985.3533,104522.0068,104029.0076,101462.5096,103030.5677,105936.0163,108129.5079,109275.2229,116350.2051,119668.939,122799.9817,127821.3344,143560.9358,163653.0151,175582.6379,186439.0699
"Dickinson, ND",ND,,,,,,,,,,,171106.534,181233.9636,193445.9289,231617.2303,253536.413,273695.8566,285474.8828,263338.5045,260088.7007,247985.92,258013.5265,260842.6118,268465.8188,277113.7562,280595.3745
"Washington, IN",IN,,,,,,,,,,,,,106042.4792,109578.1386,111556.0746,111788.8562,115786.0694,121887.4392,129893.3265,134568.9421,145919.1949,163042.4011,182408.4929,195046.0859,204909.7269
"Troy, AL",AL,,,,,,,,,,,,,,,,,,126269.7244,127331.7957,124374.809,134007.3657,137559.8209,155035.1542,159665.5305,159189.8955
"Malvern, AR",AR,61505.60034,64569.6987,67032.16545,69859.75198,75420.81657,82576.7913,91521.47847,97253.75184,98242.03904,94827.15366,95144.30365,95734.54542,96650.04375,97932.99965,93355.43925,97545.14423,105758.985,113524.0851,114792.9918,114471.6852,117896.8834,133361.4062,146788.1245,150272.7525,156018.6315
"Frankfort, IN",IN,,80986.47679,83892.19098,85751.96737,87535.44582,90327.22776,92834.40076,94276.46416,95069.52952,93963.83837,90812.1655,89788.81006,88180.2619,88162.20862,87284.40573,92714.23821,97379.37769,100760.7004,103424.3578,112725.0073,122590.7344,140115.9986,160153.9215,175323.8904,185361.3138
"Madison, IN",IN,,,,,,,,,,,,,85599.48405,90473.65535,92246.84404,99594.82758,108213.2403,114763.1677,124849.4377,130474.338,140165.2618,153497.7342,173128.9713,189379.4839,201186.9986
"Brevard, NC",NC,,,,,,,,,,,206135.3342,199054.4053,184573.3605,184858.6978,188233.635,191461.9258,201663.392,212742.8992,232308.499,245698.8252,256941.4691,300713.458,357158.9177,407401.6693,435863.554
"Susanville, CA",CA,,,,,,,,186199.5696,163254.8075,130148.007,120369.3097,117520.5322,117826.1229,120892.4773,124783.3503,124083.0973,135948.9786,150275.5542,166273.231,172009.4886,185441.0681,205337.8797,222690.5831,226155.0417,223329.4262
"Martin, TN",TN,76743.78354,78926.48246,81553.70869,82680.65383,85091.52093,83388.82242,88794.15347,89745.73983,92050.88403,91500.07222,87591.7534,86398.54325,85604.15525,85053.25229,89377.01769,89673.75225,93294.07114,95661.90989,99553.02263,100045.0153,108838.5197,117160.3416,140560.8839,152169.9778,158825.5108
"Plainview, TX",TX,,,,,,,,,,,85270.42941,83864.83431,83483.07022,82687.98221,83703.69822,82747.6588,86426.69673,86365.83866,88728.71126,91796.55677,98908.32545,107368.0154,116142.6572,119736.7935,112933.4225
"Dayton, TN",TN,72107.35737,75251.51872,77868.18196,80600.19038,84060.84874,89031.67553,96839.05534,104316.7149,107605.5155,108852.0269,105778.366,106106.4608,104578.6397,106434.6333,104450.811,111108.8155,123432.4016,128570.6049,137690.1738,142711.2601,164421.3912,175832.3468,215190.9024,222044.2138,233434.5093
"Jackson, OH",OH,59345.95985,62040.658,64833.61135,66690.22107,69081.35112,71178.4913,72963.82322,73048.08689,72620.37523,70392.6346,67464.61327,66644.36618,65506.81864,66921.5207,69952.97349,72930.23703,74877.77696,79529.76832,81814.8649,87122.56281,90645.53815,107567.7941,115379.7303,119859.9096,124537.1667
"Cambridge, MD",MD,73518.8772,77536.57272,83699.25953,92709.03591,105246.5863,128713.2264,142962.5779,169719.4836,169098.1989,151094.1187,138793.9854,134241.52,130754.4068,131477.5032,135230.3641,141521.5443,148460.0888,147655.9966,156503.6969,168373.2612,176151.2026,199593.4013,225316.8436,235463.5433,247810.3371
"Paris, TN",TN,80824.9002,84134.04992,86566.74354,88110.45703,89767.62559,89619.28596,94713.76777,97360.48977,101874.1537,101518.2556,96774.57772,95395.10918,93682.29056,96138.87218,98808.37274,101272.1429,104991.8257,112251.9157,114085.5779,118672.7494,127786.8481,138221.9711,167322.7175,177700.0136,186212.0751
"Juneau, AK",AK,,,,,,,315025.5903,334375.2535,324938.5222,328506.1907,322817.4103,325158.3514,325765.1337,351542.4321,362216.5963,375425.9997,394849.8102,405027.8655,413714.4756,417713.0741,425788.751,442769.6729,480510.3268,495237.7591,499570.3934
"Coffeyville, KS",KS,,,,,,,,,,,,79335.3079,78453.05167,71727.68059,67453.34252,64357.85782,61404.94504,57481.13328,56986.61032,57991.16243,60133.54354,65152.76725,77736.90969,83669.11642,79538.87437
"Las Vegas, NM",NM,,,,,,,,,,,,,152547.3464,151316.6497,149975.4678,142688.0176,149668.8824,147804.1725,152633.8746,163741.3959,169175.6701,184634.1073,210295.1079,204663.9148,204112.8596
"Berlin, NH",NH,66828.36156,72266.13907,78952.63231,86202.16913,93273.30207,106853.4558,118088.4587,119083.7793,118471.9505,112558.1324,104735.0522,104882.3597,103109.4331,105974.2594,105533.1809,101838.241,105658.1164,109736.3496,118654.4719,126701.0965,131120.9451,154934.2435,187113.5291,215781.5467,228723.1109
"Cleveland, MS",MS,,,,,,,,,,,,,,,,,,134005.6329,139321.0158,148740.0375,154566.3896,149138.5771,157668.2343,131379.5504,122483.4811
"Hastings, NE",NE,,,,,86368.42522,90848.94154,92760.51237,94635.88024,96009.59577,97085.03779,96208.91636,95726.5395,97288.63001,99507.32676,104952.5258,108004.3616,113652.1071,119124.5588,124731.3839,131686.1688,140972.4982,156001.1506,168431.5751,177461.0007,186000.0907
"Beeville, TX",TX,,,,,,,,,,,,,104622.1211,102965.8653,114413.4357,127167.8852,128634.1688,128166.4174,134190.2098,143933.6773,158743.4999,165922.8408,180813.2096,174601.7069,153525.0128
"Kingsville, TX",TX,,,,,,,,,,,96775.91147,95562.54672,95045.32642,94320.47229,98490.85416,101345.7266,107376.0891,107564.7594,108953.6332,109785.3778,121196.4903,132093.5742,142351.8063,139757.7592,135906.0419
"Wabash, IN",IN,,,,,,,,,,,86035.52093,85134.65335,84098.98303,86233.56557,87182.38059,91562.20777,95313.11598,97085.10418,104400.7764,110457.5219,116538.3676,130165.6098,143284.0537,153688.6353,162861.8255
"Breckenridge, CO",CO,,,,,461009.3542,482250.3697,564849.6204,599580.9477,642351.391,653410.7614,566991.0582,540412.7142,522405.4868,546609.6939,579151.5887,601390.5845,651313.8282,712959.5713,802223.3583,869240.0648,920192.6554,1026228.358,1332055.71,1375170.125,1340104.03
"Albert Lea, MN",MN,,,,,,,,,,,,,78335.59497,80879.32047,83544.37112,85075.89873,92112.57088,99376.30269,105681.3988,112968.3922,121167.9415,133564.1919,151820.0344,163326.1453,171420.0374
"Sheridan, WY",WY,,,,,,,,,,,,,222855.0394,233124.6931,236489.7097,244362.9563,263368.9076,258324.616,271523.6038,281895.9237,301546.2213,327433.6132,381228.6469,410307.2652,411685.4317
"Union City, TN",TN,76664.57092,80358.51748,82708.56613,84617.82101,,84061.71147,85675.36072,86957.62816,88213.71763,85753.74992,81411.67944,79380.59645,77514.4579,77521.1856,79700.39401,80738.51674,84673.57767,88727.05071,88581.98556,90708.82117,96683.60658,102694.9405,124350.877,131381.8498,135240.2123
"Miami, OK",OK,43741.19374,46028.98447,47937.94471,49701.14771,51326.54288,53447.16594,55893.25918,58875.56103,62811.65641,70641.14685,73468.42089,66586.35768,65747.08688,69963.80716,73422.61561,71272.85996,69542.84981,72962.01274,79833.39064,81603.49947,84625.84613,94341.35098,112575.0263,118054.9981,119100.9033
"Iron Mountain, MI",MI,,,,,,,,,,,,92378.75573,82789.67824,92711.79256,95706.42399,96321.20877,99728.3825,100428.2355,105945.1523,116121.603,121011.5681,135387.3598,139682.7485,146295.7311,157025.7611
"Jesup, GA",GA,82871.84646,87129.94519,90810.37399,94981.79927,97645.54745,102774.913,108400.2027,114656.1849,117623.353,114013.1571,106807.2459,102593.5858,96848.22817,100283.0651,102211.9401,106730.3456,109120.0085,108829.1796,113323.3361,120347.53,132233.7488,147306.0701,171861.1731,175267.2262,185764.8353
"McPherson, KS",KS,,,,,,,,,,,,,,,122772.673,128640.8518,134844.935,136732.6588,140627.6644,147670.0656,153682.3871,165974.0168,179734.9809,189247.0608,194403.3391
"Kirksville, MO",MO,,,,,,,,,,,,,97469.80728,104063.4337,110210.3513,114939.3026,117556.4263,121151.1191,119633.6372,124753.5682,132414.5566,145764.6293,163187.9527,161052.8793,166242.6847
"Ludington, MI",MI,116309.8105,122556.7697,131730.6906,137389.1355,149197.0467,153140.0356,153858.7091,151248.5195,144208.3398,134048.78,123345.7443,113217.8798,119535.3364,124878.1702,134634.3918,138915.14,144746.6909,153193.0998,152637.6823,146995.4301,158361.1823,180395.2172,220688.7904,226484.4048,227542.6597
"Bainbridge, GA",GA,88416.4701,93195.69054,97153.81153,99672.79284,102761.5194,,99304.25292,104233.5167,105731.4178,102635.6088,95802.74399,88448.25187,83960.81129,86781.08128,87864.81501,88457.003,90139.8769,88730.2275,87522.70808,92246.11773,100742.9736,111406.4355,134053.8126,141901.5724,153973.0513
"Alpena, MI",MI,67211.57332,71604.51793,75368.90778,78019.21948,80941.69792,84464.05581,85352.18316,82863.88914,78338.69776,91424.48641,89418.24157,91810.01896,84817.11662,103138.8137,111604.5441,102281.2732,110487.8672,111526.766,114307.4299,116598.7793,115202.736,127081.6291,146491.7373,161252.7717,166467.1847
"Washington Court House, OH",OH,93573.34667,98741.37058,102583.8381,105833.8607,109843.9099,114303.9497,117424.6198,117678.8121,116602.2632,114418.4153,110003.1659,106889.2798,104727.9937,107401.172,109157.8883,112387.5291,117722.2571,125229.4303,134844.5044,141214.1427,152364.1418,174327.871,186552.4584,199799.3846,211273.0824
"Hays, KS",KS,,,,,,,,,,,,,,,,,,162245.0935,160017.2252,161151.4193,169330.1841,179615.1789,197115.1163,208332.1249,212218.1883
"Fort Morgan, CO",CO,,,,,,,,,,,,,125672.5448,128986.2363,135146.681,148644.9762,161840.1175,181308.8709,201353.3287,224764.0955,245313.6377,275896.6891,318036.2767,332811.0037,326577.5696
"Van Wert, OH",OH,72281.41434,76933.07901,79753.18364,81943.743,83815.56856,86454.23496,84264.09243,84872.81168,84753.51652,85995.56186,86062.57935,86301.1715,85717.4397,86557.24983,86957.26118,84840.28418,89052.89868,95882.81911,97096.73232,106283.7971,108218.4819,124526.988,140577.2066,149127.2706,162980.1388
"Kennett, MO",MO,,,,,,,,,,,70882.29429,69535.77145,68268.07836,70534.37058,71742.17612,71359.11567,73430.43964,76803.79571,76896.32687,77573.66023,78671.0765,82924.57706,87959.46623,84949.77535,75011.557
"Weatherford, OK",OK,70202.31898,73140.04071,76874.8884,79673.23499,82278.4606,85053.03443,89534.9274,94345.74428,98102.23373,90548.23071,88996.58452,82266.36755,82735.70876,89470.36209,94698.75578,103206.378,112599.6846,110638.844,111533.07,114287.2797,119518.6391,124180.003,130646.5555,140845.3276,151301.4565
"Mountain Home, ID",ID,,,,,,,,145536.3203,148281.1133,142605.9382,128859.9331,118425.8662,111915.7036,110773.6523,116470.7521,116305.4835,124194.7807,132353.2345,146033.694,167517.9328,194543.2425,243163.3444,317187.716,316321.7057,323340.475
"Mineral Wells, TX",TX,,,,,,,,,,,111828.8472,110187.3932,110127.062,111500.9578,122765.5983,126901.3909,131201.8209,133746.0684,139034.6738,152849.7795,168195.2885,191716.0114,237785.4502,254691.0886,243309.9339
"Lincoln, IL",IL,,,,,,,,,,,,,,,91373.33699,96910.81569,99292.09907,97721.68858,98122.38786,97434.16776,105073.1072,110248.2044,112963.4369,112323.9291,118205.5192
"Silver City, NM",NM,,,,,,,,,,,,,,120256.047,120754.8026,119467.5089,119252.4078,123114.5225,127177.0029,136774.8363,133760.3238,149702.4814,165780.3424,184036.9679,181704.619
"Elkins, WV",WV,,,,,,,,,,,,,,,,,,104008.0946,110596.2528,115186.152,105254.2251,118690.0401,127308.3702,134146.7906,138575.8811
"Macomb, IL",IL,62183.18759,65782.34228,69073.92436,71584.01847,74669.68997,80724.767,85760.50702,88355.42772,87566.51377,83593.05992,79276.2657,77382.25028,75851.91864,83644.10945,81677.76749,82158.64826,83041.83896,80481.06939,75301.06869,72137.68465,79485.00792,83022.0371,84667.3835,90099.35331,90448.96381
"Camden, AR",AR,65981.97537,59031.19583,59437.97212,61424.93739,64049.01273,66791.64769,73906.69549,72671.34099,72845.31128,70711.96429,66921.41813,65866.37162,67779.55372,69761.16459,69641.46167,70448.49294,73759.57432,77072.2362,76234.36473,78231.42283,82920.17603,93162.0675,99345.66429,96568.75368,98280.64501
"Crescent City, CA",CA,,,,,,,,,245400.5597,193431.5615,183275.6828,177974.6005,170941.3146,173408.9375,185258.3176,191893.7133,212501.3627,212953.1098,246491.5618,256667.9997,276980.7017,294959.783,346638.0817,335813.9752,354801.2275
"North Vernon, IN",IN,,,92996.31213,94135.87532,95574.79872,98677.09992,102968.8414,104813.9199,105220.777,104214.702,101275.5252,99818.25567,99449.0268,102331.1258,99996.32052,103114.168,107947.8085,108970.7815,113743.6867,120740.5414,129643.2025,146629.1535,168490.9136,181168.5568,193724.3533
"Thomaston, GA",GA,55415.83926,58507.22042,62508.49552,64361.09152,66473.3583,67628.4238,70392.44486,73303.33963,74270.49353,71463.03599,65925.08302,62466.91794,57721.6101,59310.65574,62629.33955,64008.97146,69149.98879,69678.42507,74099.03777,80703.43595,92054.60061,109887.9682,132095.2285,153262.5093,163441.6561
"Grants, NM",NM,,,,,,,,,,,,,,,,,,82779.67232,83887.21311,93643.69907,97137.74493,108456.6325,128009.3366,131037.763,135836.4016
"Bennettsville, SC",SC,,,,,,,,,,,,,,,82027.75437,90391.66845,87192.24136,93211.06402,95712.6478,107827.6863,99667.76851,113045.8249,127666.8384,129720.9226,106211.6369
"Fredericksburg, TX",TX,,,,,,,,,,,213667.5474,211230.5791,210124.8953,215286.4609,226306.3048,241185.56,260624.1313,287004.423,323858.039,341840.803,335456.0175,377688.8995,474931.9963,497881.7262,486962.9776
"Toccoa, GA",GA,64478.16859,69157.49607,73274.08175,76895.82713,79301.96633,82546.3069,86060.84495,89443.15684,90289.89632,87072.47033,80891.75788,76093.29266,70555.07121,74568.64732,79070.41046,81068.497,83718.99614,87620.10478,95489.43339,110629.6629,119505.9106,142135.9784,171968.6616,190448.1847,205509.7867
"The Dalles, OR",OR,,,,,,,,,,,179293.1434,163581.8384,155635.2517,153736.8235,160306.5296,166209.739,180578.7763,195762.1554,221110.3492,245862.6337,268441.0827,309163.4215,362240.7479,374525.3772,377221.3529
"Greensburg, IN",IN,,,,,,,,,,,,,112448.5916,115724.6756,117122.4547,121540.1209,127326.7703,132602.966,137907.0816,142712.4305,157306.3183,171203.8644,197622.1327,207552.4053,217724.1381
"Indianola, MS",MS,,,,,,,,,,,,,,,,,,77147.91492,77202.31814,79172.75136,80715.49882,92880.6501,102764.2805,92635.85952,83823.12061
"La Grande, OR",OR,,,,,,,,,,,158855.5135,151541.69,147193.0915,149310.3091,155775.379,159006.025,165823.6727,175943.8429,184736.439,195309.5525,205879.7798,231686.8123,277274.9961,289492.4608,300157.2654
"Ottawa, KS",KS,,,,,,,82925.34142,87831.92203,88914.69363,88297.10201,87111.00782,86158.23912,84350.52806,89354.74667,95220.65936,100175.387,111167.2614,119346.4594,126556.7305,135335.9301,143574.2208,166320.8498,189315.1023,204883.6065,215321.448
"New Ulm, MN",MN,,,,,,,,,,,,,119225.5358,122503.0861,129087.3335,129045.7976,135530.7056,140808.259,147074.8384,153385.3188,161362.5241,171199.3096,190160.7159,201283.3934,207219.095
"Lexington, NE",NE,,,,,,,,,,90209.14006,89282.34046,91482.61945,91359.02189,95060.42531,101570.7159,106083.576,116020.2396,120341.7876,125655.0595,132376.0009,138813.6493,151534.0168,168175.9235,180337.0469,186882.71
"Great Bend, KS",KS,,,,,,,,,,,,,,,,,,75515.41763,74318.47634,74543.87834,75560.51315,77711.42536,86769.2143,94136.55,102824.9443
"Spearfish, SD",SD,,,,,,,,,,,,,,204784.3949,216572.737,224118.4118,234701.7421,243581.6232,252852.6183,264591.567,277273.5241,307310.8708,378412.5202,404287.0665,418421.5523
